"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
1200,"36 Months",4,"MORTGAGE",36000,"Debt Consolidation","AZ",19.37,"None",38789.39028,680,1,0,11,"None",7079,98.3,25,329,"None","0"
20000,"60 Months",10,"MORTGAGE",150000,"Credit Card","NJ",10.39,"Two",34598.36458,680,0,3,14,"None",23817,49.8,28,148,"None","0"
7000,"36 Months",1,"RENT",52000,"Debt Consolidation","MA",2.58,"None",36609.15556,765,0,0,8,"None",4139,15.6,12,380,"None","0"
10000,"36 Months",1,"RENT",64000,"House","WI",13.33,"None",35125.15764,710,2,59,10,"None",2388,48.7,22,1000,"None","0"
13500,"36 Months",0,"MORTGAGE",47400,"Credit Card","CA",21.39,"None",32910.16319,755,0,0,15,"None",13997,14.7,38,389,"None","0"
2800,"36 Months",5,"RENT",14800,"Debt Consolidation","NY",5.48,"None",37267.20139,745,3,0,8,"None",1946,6.5,25,14,"None","0"
3500,"36 Months",10,"RENT",35000,"Debt Consolidation","GA",18.38,"None",37451.20903,680,2,0,4,"None",3793,74.4,5,260,"None","0"
16000,"36 Months",10,"OWN",75000,"Debt Consolidation","PA",22.5,"None",35792.32708,670,2,0,8,"None",13000,82.8,26,476,"None","0"
12000,"60 Months",2,"RENT",72000,"Credit Card","NY",18.83,"None",34240.22847,710,1,62,8,"None",5291,55.7,18,430,"None","0"
5000,"36 Months",1,"RENT",45000,"Debt Consolidation","NY",3.09,"None",37683.35486,660,3,41,2,"None",0,0,10,0,"None","0"
28000,"36 Months",10,"MORTGAGE",72000,"Debt Consolidation","CA",16.98,"One",36325.37639,700,0,20,18,"None",31002,72.8,43,58,"None","0"
5000,"36 Months",4,"RENT",54792,"Debt Consolidation","TX",18.22,"None",35742.52778,680,0,42,10,"None",4196,91.2,21,305,"None","0"
8000,"36 Months",7,"MORTGAGE",85000,"Debt Consolidation","UT",10.66,"None",37088.23819,665,1,24,5,"None",8441,78.2,11,0,"None","0"
3500,"36 Months",0.5,"RENT",20000,"Moving","MA",1.5,"None",37867.39097,680,0,0,17,"None",1882,32.4,18,239,"None","0"
1000,"36 Months",0,"MORTGAGE",38400,"Major Purchase","VA",5.84,"None",30000,765,0,50,6,"None",5444,19.8,10,473,"None","0"
2650,"36 Months",1,"MORTGAGE",47000,"Major Purchase","LA",18.46,"None",38391.07153,735,2,0,6,"None",1432,26,17,155,"None","0"
3725,"36 Months",0.5,"RENT",33000,"Debt Consolidation","NC",14.84,"None",33640.08958,725,3,77,14,"None",14755,42.9,33,0,"None","0"
3200,"36 Months",4,"RENT",88000,"Other","CA",18.53,"None",31126.05139,695,0,66,16,"None",27816,83.3,37,0,"None","0"
5000,"36 Months",1,"RENT",47000,"Debt Consolidation","DC",1.94,"None",38837.24375,675,0,0,2,"None",2689,51.7,4,911,"None","0"
12000,"36 Months",3,"RENT",62500,"Debt Consolidation","NY",9.02,"None",30000,775,2,0,12,"None",22054,25.9,20,0,"None","0"
20000,"36 Months",5,"RENT",50004,"Credit Card","VA",21.48,"None",36075.49792,735,0,0,8,"None",32556,82,27,1000,"None","0"
1300,"60 Months",10,"RENT",66000,"Car","NC",27.69,"None",31346.34722,725,0,0,18,"None",50000,41.7,42,0,"None","0"
15000,"60 Months",10,"MORTGAGE",150000,"Debt Consolidation","MN",4.61,"None",34408.49514,680,0,25,12,"None",10804,64.3,36,0,"None","0"
12000,"36 Months",2,"RENT",45000,"Credit Card","CA",11.65,"None",39259.34444,695,0,0,7,"None",6077,50.6,11,217,"None","0"
2500,"36 Months",0.5,"RENT",119004,"Other","CA",10.68,"None",36553.28958,715,0,0,9,"None",12345,64.3,14,160,"None","0"
5000,"36 Months",4,"RENT",27264,"Other","MD",8.45,"None",38674.42014,690,1,0,5,"None",5570,42.5,9,154,"None","0"
17000,"60 Months",1,"MORTGAGE",75000,"Major Purchase","FL",10.37,"One",35363.27222,745,0,23,13,"None",12395,25.8,38,424,"None","0"
8000,"36 Months",5,"MORTGAGE",57000,"Debt Consolidation","FL",7.66,"None",32017.06181,770,0,0,6,"None",5608,18.6,17,0,"None","0"
2000,"36 Months",3,"MORTGAGE",63000,"Other","TX",20.13,"None",37146.39583,670,0,80,10,"None",9945,83.6,26,0,"None","0"
1400,"36 Months",4,"RENT",30000,"Credit Card","CA",9.8,"None",38961.47917,695,0,0,10,"None",1702,24.3,11,0,"None","0"
14500,"36 Months",2,"RENT",45000,"Debt Consolidation","WI",24.24,"Two",32697.26319,695,2,18,11,"One",5739,37.3,26,0,"One","0"
11500,"36 Months",5,"OWN",35000,"Credit Card","MN",23.45,"None",36030.11667,690,0,0,7,"None",9946,60.7,16,0,"None","0"
16000,"36 Months",10,"MORTGAGE",50000,"Debt Consolidation","AZ",20.75,"One",35721.34583,675,1,23,8,"None",24149,77.9,49,131,"None","0"
6000,"36 Months",1,"MORTGAGE",35000,"Renewable Energy","AL",15.22,"One",35175.29167,715,0,7,5,"None",6881,27.3,29,441,"None","0"
4000,"36 Months",2,"OWN",14400,"Credit Card","LA",15.58,"None",32368.36944,690,0,0,8,"None",5075,38.7,10,130,"None","0"
28000,"60 Months",10,"MORTGAGE",113000,"Debt Consolidation","OK",11.18,"None",31788.51111,745,0,0,14,"None",37324,45.3,31,0,"None","0"
10000,"36 Months",2,"RENT",35000,"Debt Consolidation","IL",18.65,"None",36343.42986,675,1,39,4,"None",22680,76.9,14,682,"None","0"
15000,"36 Months",2,"MORTGAGE",110000,"Home Improvement","MO",1.19,"None",32473.21806,785,2,0,7,"None",1065,4,18,365,"None","0"
7000,"36 Months",6,"RENT",48000,"Debt Consolidation","MI",14.4,"None",36406.45972,720,2,59,8,"None",1821,31.4,13,0,"None","0"
5900,"36 Months",9,"MORTGAGE",84000,"Car","DE",17.34,"None",36233.49931,710,0,0,7,"None",9497,52.8,31,0,"None","0"
10000,"36 Months",1,"RENT",70000,"Debt Consolidation","NY",23.83,"None",36113.45417,695,1,0,13,"None",28791,82.2,37,0,"None","0"
12000,"36 Months",8,"MORTGAGE",124000,"Credit Card","NJ",15.36,"Two",32591.06736,670,0,10,16,"None",30232,67.3,29,0,"None","0"
5000,"36 Months",0.5,"RENT",24414,"Debt Consolidation","AL",1.23,"None",38106.16042,780,0,0,2,"None",1022,10.2,8,187,"None","0"
9000,"36 Months",0.5,"RENT",84996,"Debt Consolidation","TX",7.45,"None",34458.31806,740,1,0,9,"None",8827,34.3,17,484,"None","0"
5200,"36 Months",5,"RENT",38000,"Debt Consolidation","LA",18.69,"None",38499.49514,710,1,0,4,"None",6145,81.9,6,0,"None","0"
24000,"36 Months",0.5,"MORTGAGE",1e+05,"Small Business","DC",7.25,"None",37745.37431,735,3,0,5,"None",5,0.2,10,368,"None","0"
16000,"36 Months",1,"OWN",50000,"Debt Consolidation","IL",23.88,"None",36331.38819,685,0,72,14,"None",14299,67.8,31,826,"None","0"
4000,"36 Months",6,"RENT",46000,"House","FL",22.7,"None",37576.17847,685,1,39,11,"None",10291,54.7,21,111,"None","0"
7350,"36 Months",10,"MORTGAGE",85000,"Credit Card","PA",2.99,"None",32443.13958,785,1,0,5,"None",7177,29.1,19,0,"None","0"
30000,"60 Months",4,"RENT",68000,"Debt Consolidation","FL",16.91,"None",36249.18056,680,0,80,11,"None",20089,71.5,18,317,"None","0"
5000,"36 Months",2,"RENT",36933,"Debt Consolidation","CA",19.77,"None",35105.52222,675,1,79,9,"One",10679,55.3,20,189,"One","0"
10000,"36 Months",4,"RENT",88000,"Credit Card","MA",9.78,"None",35051.09792,750,0,0,6,"None",12052,34.2,17,0,"None","0"
15000,"36 Months",4,"OWN",57240,"Debt Consolidation","WA",21.78,"None",36242.23333,710,1,0,12,"None",24002,43.5,26,242,"None","0"
18225,"60 Months",10,"MORTGAGE",37320,"Debt Consolidation","GA",20.8,"None",37046.44375,720,0,0,8,"None",17404,74.4,12,396,"None","0"
6000,"36 Months",10,"MORTGAGE",62100,"Home Improvement","CT",10.18,"None",33234.34722,680,2,0,6,"None",7613,82.7,15,783,"None","0"
6400,"36 Months",2,"RENT",30000,"Debt Consolidation","MA",20.12,"None",37773.27222,690,1,0,8,"None",6978,78.4,18,239,"None","0"
16750,"36 Months",10,"RENT",39672,"Debt Consolidation","OH",20.08,"None",35634.15069,695,1,0,10,"None",13134,67.7,19,0,"None","0"
18000,"36 Months",7,"MORTGAGE",130000,"Credit Card","AZ",16.99,"None",33516.07639,700,0,0,9,"None",33756,82.3,41,209,"None","0"
6000,"60 Months",5,"RENT",48000,"Car","GA",8.2,"None",38881.15278,715,0,0,5,"None",2549,28.6,5,210,"None","0"
5000,"36 Months",0.5,"RENT",1e+05,"Medical","VA",10.24,"None",34342.23681,750,1,0,11,"None",15509,25.7,54,178,"None","0"
4750,"36 Months",10,"MORTGAGE",25000,"Debt Consolidation","SC",27.55,"None",35600.40208,720,1,0,10,"None",11122,34.2,18,326,"None","0"
12000,"60 Months",10,"RENT",25000,"Debt Consolidation","CA",11.47,"None",38820.48333,720,1,0,4,"None",1961,57.7,5,963,"None","0"
20000,"36 Months",10,"MORTGAGE",79000,"Credit Card","KY",12.27,"None",33563.3625,720,1,0,5,"None",26775,89.2,18,354,"None","0"
6400,"36 Months",2,"RENT",56000,"Medical","CA",12.45,"None",36140.48611,690,1,76,7,"None",3981,62.2,13,463,"None","0"
15000,"36 Months",6,"RENT",60000,"Debt Consolidation","PA",10.52,"None",36732.38194,715,0,75,16,"None",15794,66.1,30,1000,"None","0"
3050,"36 Months",10,"MORTGAGE",30000,"Debt Consolidation","WI",3.36,"One",34405.17986,725,1,18,5,"None",3657,13.4,15,76,"None","0"
2500,"36 Months",7,"RENT",54000,"Other","CA",20.54,"None",37997.08056,745,0,0,9,"None",11195,55.1,15,0,"None","0"
10000,"36 Months",4,"RENT",53000,"Debt Consolidation","NY",4.12,"None",38057.30972,725,0,0,4,"None",6523,42.6,16,678,"None","0"
17500,"36 Months",6,"MORTGAGE",92300,"Debt Consolidation","OH",20.06,"None",36006.18611,660,1,57,17,"None",23783,75.3,33,890,"None","0"
12000,"36 Months",4,"MORTGAGE",80000,"Debt Consolidation","FL",14.21,"None",35407.36528,670,1,53,8,"None",8664,93.2,12,369,"None","0"
5600,"36 Months",4,"RENT",45000,"Other","NH",22.77,"None",39327.49236,705,0,0,6,"None",5562,77.2,6,0,"None","0"
7000,"36 Months",10,"MORTGAGE",63000,"Debt Consolidation","TX",6.17,"None",30885.05139,695,1,44,8,"One",17558,62.3,19,85,"One","0"
6000,"36 Months",0.5,"RENT",75000,"Debt Consolidation","CA",12.86,"None",33733.49861,710,0,0,7,"None",9111,71.2,17,0,"None","0"
10000,"36 Months",3,"RENT",64000,"Debt Consolidation","NY",4.9,"None",39387.3625,680,1,0,7,"None",7482,62.4,11,0,"None","0"
7200,"36 Months",2,"RENT",42000,"Debt Consolidation","NY",4.23,"None",37546.25694,735,3,0,3,"None",5559,52.9,18,364,"None","0"
25000,"60 Months",10,"MORTGAGE",90000,"Debt Consolidation","GA",13.96,"None",30993.14653,750,0,0,7,"None",22831,32.3,23,65,"None","0"
20000,"36 Months",2,"MORTGAGE",90000,"Home Improvement","NJ",9.91,"None",33370.19306,685,1,24,6,"None",239,3.5,32,379,"None","0"
10000,"36 Months",8,"MORTGAGE",64500,"Debt Consolidation","AL",18.7,"None",36511.20417,705,3,60,11,"None",33878,79,27,239,"None","0"
12000,"36 Months",5,"MORTGAGE",125000,"Debt Consolidation","NJ",12.93,"None",36179.08542,745,1,0,8,"None",13221,31.9,26,0,"None","0"
15000,"36 Months",4,"RENT",36000,"Other","CA",10.2,"None",38539.48889,745,2,0,18,"None",1819,4.3,31,525,"None","0"
25000,"36 Months",8,"MORTGAGE",156600,"Debt Consolidation","NJ",14.45,"None",30000,745,1,0,20,"None",50000,42.3,33,193,"None","0"
1000,"36 Months",0.5,"RENT",15000,"Educationalal","CO",15.04,"None",36424.34653,660,3,34,14,"None",6553,96,27,132,"None","0"
14400,"36 Months",5,"RENT",60000,"Debt Consolidation","NY",13.82,"None",38329.43611,765,1,0,8,"None",2329,6.3,32,554,"None","0"
6000,"60 Months",1,"MORTGAGE",50000,"Credit Card","FL",10.92,"None",38141.04583,695,0,40,8,"None",10063,55.3,14,307,"None","0"
10000,"60 Months",10,"MORTGAGE",60000,"Major Purchase","WI",21.04,"None",34674.35208,730,1,26,17,"None",27166,45.3,45,0,"None","0"
15000,"36 Months",1,"OWN",68000,"Small Business","WA",22.98,"Three",36175.37639,670,0,11,9,"None",17290,77.9,26,326,"None","0"
18000,"60 Months",10,"MORTGAGE",82600,"Debt Consolidation","PA",5.45,"None",34730.05972,720,1,0,7,"None",19779,79.7,23,137,"None","0"
12000,"36 Months",3,"MORTGAGE",116000,"Home Improvement","CA",4.52,"One",36166.06806,680,2,16,10,"None",831,9.4,26,103,"None","0"
10000,"36 Months",4,"RENT",87000,"Wedding","NJ",10.41,"None",36096.20347,745,3,0,7,"None",14406,37.1,22,391,"None","0"
25000,"36 Months",2,"OWN",75000,"Debt Consolidation","OK",17.34,"None",34329.42153,735,1,0,9,"None",21914,40,28,1000,"None","0"
20200,"36 Months",2,"RENT",30372,"Debt Consolidation","NY",10.19,"None",37028.08125,690,0,0,4,"None",20167,89.6,8,256,"None","0"
7000,"36 Months",7,"RENT",37120,"Debt Consolidation","PA",14.71,"None",36090.48194,705,0,0,5,"None",3915,93.2,8,88,"None","0"
15000,"36 Months",5,"MORTGAGE",98000,"Debt Consolidation","CA",13.74,"None",37219.20694,710,0,0,10,"None",7045,52.6,18,858,"None","0"
12000,"36 Months",1,"RENT",71000,"Credit Card","KS",14.87,"None",36329.16389,675,2,0,15,"None",17972,71,38,544,"None","0"
3000,"36 Months",4,"RENT",48000,"Moving","CA",0,"None",34291.50764,690,0,0,3,"None",0,0,6,36,"None","0"
25000,"60 Months",10,"MORTGAGE",68000,"Debt Consolidation","MN",1.31,"Five",36410.24931,700,0,3,6,"None",92,0.6,26,82,"None","0"
24000,"36 Months",10,"MORTGAGE",64000,"Debt Consolidation","CA",7.59,"None",33900.49306,780,0,0,7,"None",14882,28.2,13,191,"None","0"
30000,"36 Months",2,"OWN",148000,"Debt Consolidation","IL",13.26,"None",37912.40556,665,2,45,5,"None",35007,94.4,20,200,"None","0"
3500,"36 Months",1,"MORTGAGE",28800,"Debt Consolidation","SC",7.38,"None",39242.17708,705,0,0,7,"None",4579,39.5,11,0,"None","0"
35000,"36 Months",2,"OWN",2e+05,"Home Improvement","FL",1.97,"None",30000,785,1,0,7,"None",0,0,11,193,"None","0"
15000,"60 Months",8,"MORTGAGE",80000,"Other","MI",7.38,"None",36056.27917,785,0,0,5,"None",408,2.9,16,231,"None","0"
4000,"36 Months",0,"MORTGAGE",27000,"Debt Consolidation","CA",3.64,"None",37468.2375,695,0,24,6,"None",3900,50.6,10,0,"None","0"
15000,"36 Months",0.5,"MORTGAGE",19500,"Major Purchase","NY",21.23,"None",33540.51944,770,0,0,11,"None",16324,48,25,22,"None","0"
1500,"36 Months",5,"MORTGAGE",77000,"Credit Card","MN",2.38,"None",36715.27083,770,0,0,8,"None",3947,7.6,12,0,"None","0"
9600,"36 Months",4,"OWN",75000,"Home Improvement","CA",18.19,"One",35161.24514,740,2,12,16,"None",11361,35,36,399,"None","0"
11500,"36 Months",5,"RENT",62500,"Debt Consolidation","VA",20.92,"None",35738.23125,765,0,57,9,"None",3102,12.6,22,111,"None","0"
6000,"36 Months",2,"RENT",35000,"Debt Consolidation","NJ",21.05,"None",38317.20069,665,1,37,6,"None",935,93.5,12,0,"None","0"
5500,"36 Months",10,"MORTGAGE",58800,"Other","MO",8.49,"None",33850.325,775,1,32,21,"None",16785,14.6,73,129,"None","0"
5800,"36 Months",2,"RENT",20400,"Other","WA",8,"None",37206.51736,745,1,0,15,"None",995,4.2,23,182,"None","0"
2000,"36 Months",7,"OWN",36700,"Credit Card","FL",21.02,"None",31578.14514,730,0,60,8,"None",9184,21.2,19,0,"None","0"
3000,"36 Months",0.5,"RENT",70000,"Other","NY",0.57,"None",39214.37569,715,0,0,2,"None",1900,32.8,3,324,"None","0"
15000,"36 Months",5,"MORTGAGE",110000,"Debt Consolidation","MI",7.9,"None",36427.20556,745,0,0,9,"None",12903,26.9,32,427,"None","0"
19375,"36 Months",4,"RENT",50000,"Debt Consolidation","VA",24.33,"None",37003.31042,695,0,52,8,"None",8433,44.9,19,0,"None","0"
10000,"36 Months",2,"RENT",30000,"Debt Consolidation","WI",13.16,"None",35381.52083,750,2,0,8,"None",3808,31,10,199,"None","0"
18000,"36 Months",1,"RENT",61500,"Debt Consolidation","MD",10.61,"None",36852.09306,710,0,0,6,"None",17649,81.3,13,1000,"None","0"
2000,"36 Months",6,"RENT",25500,"Debt Consolidation","AZ",14.64,"One",33209.07569,665,0,22,9,"None",11821,33.7,21,140,"None","0"
7200,"36 Months",0.5,"RENT",32004,"Debt Consolidation","AZ",19.16,"None",37955.34375,700,0,0,13,"None",6136,42.9,15,64,"None","0"
12000,"36 Months",1,"MORTGAGE",125000,"Debt Consolidation","AR",11.95,"None",36536.44236,725,2,0,7,"None",10453,75.2,28,283,"None","0"
4500,"36 Months",4,"RENT",47000,"Credit Card","CA",20.81,"None",35278.38403,705,1,0,9,"None",25469,98.5,20,186,"None","0"
7000,"36 Months",2,"RENT",41000,"Other","NY",7.52,"None",37713.24306,690,1,0,3,"None",8959,97.4,8,1000,"None","0"
15000,"36 Months",0.5,"RENT",44000,"Debt Consolidation","CA",17.4,"None",34611.04931,710,0,25,13,"None",12801,56.3,25,820,"None","0"
20000,"36 Months",4,"RENT",70000,"Debt Consolidation","CA",6.84,"None",36622.05833,750,1,0,7,"None",5303,26.6,24,453,"None","0"
7000,"36 Months",0.5,"RENT",36000,"Other","CA",3.73,"None",38306.30625,670,0,25,2,"None",3722,93,3,512,"None","0"
12000,"60 Months",8,"MORTGAGE",180000,"Debt Consolidation","NJ",12.51,"None",30000,695,3,0,24,"None",35433,37.8,56,0,"None","0"
8400,"36 Months",1,"MORTGAGE",70000,"Debt Consolidation","CA",13.1,"None",34209.54097,725,0,35,16,"None",13722,58.4,41,0,"None","0"
6250,"36 Months",0.5,"MORTGAGE",30000,"Major Purchase","FL",10.56,"None",37479.05903,735,1,0,5,"None",3931,26,8,0,"None","0"
20000,"36 Months",0.5,"RENT",75000,"Debt Consolidation","NY",14.69,"None",35084.24444,670,1,38,11,"None",29292,60.4,14,697,"None","0"
6075,"36 Months",0.5,"MORTGAGE",22880,"Credit Card","OH",6.62,"None",37595.25,705,1,0,4,"None",11263,90.1,11,0,"None","0"
3000,"36 Months",10,"MORTGAGE",63600,"Other","CA",15.62,"None",36439.12708,730,4,0,7,"None",15630,61.5,21,0,"None","0"
8000,"36 Months",6,"RENT",60000,"Credit Card","MA",14.38,"None",37077.28542,705,0,45,7,"None",9708,59.9,20,139,"None","0"
24000,"36 Months",7,"RENT",130000,"Debt Consolidation","TX",20.54,"None",36141.22847,715,1,0,12,"None",13863,56.1,21,0,"None","0"
6000,"36 Months",4,"MORTGAGE",80000,"Home Improvement","CA",6.03,"None",37707.09097,710,2,33,8,"None",7321,26.3,15,0,"None","0"
14400,"36 Months",0.5,"RENT",62000,"Credit Card","NY",10.35,"None",38058.44861,700,0,0,12,"None",17499,60,17,634,"None","0"
1000,"36 Months",10,"MORTGAGE",48000,"Small Business","CA",12.72,"None",37388.13056,680,1,54,4,"None",2093,36.1,12,50,"None","0"
1500,"36 Months",4,"RENT",28452,"Other","FL",0,"None",37988.32569,685,1,35,11,"None",0,0,20,632,"None","0"
13550,"36 Months",1,"MORTGAGE",102000,"Debt Consolidation","MT",6.89,"None",37368.17292,760,0,0,9,"None",4350,20,18,246,"None","0"
10000,"36 Months",6,"RENT",55008,"Educationalal","CA",12.85,"None",35712.53889,665,0,42,7,"None",18810,59.5,16,471,"None","0"
7000,"36 Months",10,"RENT",112200,"Other","MI",6.75,"None",36866.47361,675,2,0,10,"None",19328,96.2,18,14,"None","0"
10000,"36 Months",1,"RENT",70000,"Debt Consolidation","FL",6.24,"None",36449.29167,725,2,0,11,"None",12991,22.6,19,130,"None","0"
13000,"36 Months",5,"RENT",70000,"Debt Consolidation","MN",7.59,"None",36802.05764,705,1,58,12,"None",6696,47.5,26,243,"None","0"
5000,"36 Months",0.5,"MORTGAGE",90000,"Debt Consolidation","MA",22.43,"None",36020.12778,675,1,70,16,"None",44084,65.1,25,282,"None","0"
5000,"36 Months",8,"RENT",48000,"Other","NY",20.68,"None",30193.38403,690,0,25,16,"None",13734,28.4,25,265,"None","0"
20000,"36 Months",8,"OWN",2e+05,"Debt Consolidation","NJ",7.02,"None",36025.5125,690,0,32,12,"None",50000,59.3,32,1000,"None","0"
13000,"36 Months",9,"MORTGAGE",92000,"Small Business","CA",14.05,"None",32601.26667,720,0,0,8,"One",9551,43.8,21,632,"One","0"
16425,"36 Months",5,"RENT",33000,"Other","MA",5.31,"None",39395.24931,685,0,0,9,"None",4914,47.2,10,269,"None","0"
16000,"60 Months",10,"RENT",72500,"Major Purchase","GA",23.64,"None",36975.49028,740,1,0,9,"None",44935,76.7,38,93,"None","0"
10000,"60 Months",2,"RENT",60000,"Home Improvement","TX",13.86,"None",36434.09306,710,1,0,13,"None",7704,25.9,39,605,"None","0"
20000,"36 Months",4,"RENT",116000,"Debt Consolidation","CA",7.03,"None",36956.36042,755,0,0,8,"None",8238,13.9,17,84,"None","0"
16000,"36 Months",0.5,"RENT",104000,"Debt Consolidation","CA",13.71,"None",37176.43056,720,1,56,20,"None",13839,45.2,39,58,"None","0"
20000,"60 Months",10,"MORTGAGE",82500,"Credit Card","AL",14.15,"None",35015.28333,660,0,68,9,"None",28011,88.9,15,0,"None","0"
25000,"36 Months",3,"RENT",60000,"Wedding","NY",20.64,"None",34739.47708,720,0,0,12,"None",24736,71.9,29,946,"None","0"
11000,"36 Months",5,"RENT",62500,"Debt Consolidation","KS",17.72,"None",34592.48958,695,1,0,8,"None",20964,62.2,33,94,"None","0"
9250,"36 Months",10,"MORTGAGE",84000,"Credit Card","SC",16.07,"None",36029.50347,690,1,30,15,"None",50000,64.2,32,222,"None","0"
16000,"60 Months",0.5,"MORTGAGE",65000,"Home Improvement","CA",13.55,"One",35300.52153,745,1,15,18,"None",14544,22.7,40,103,"None","0"
12000,"36 Months",6,"MORTGAGE",110000,"Debt Consolidation","GA",23.66,"None",35014.45069,745,0,0,14,"None",32093,37.1,40,487,"None","0"
10000,"36 Months",1,"MORTGAGE",70000,"Home Improvement","PA",17.04,"None",37933.31111,705,2,0,10,"None",2578,25.3,22,420,"None","0"
8500,"36 Months",3,"RENT",65000,"Debt Consolidation","MD",9.18,"None",38031.34792,690,0,0,6,"None",9283,72.5,9,356,"None","0"
12000,"36 Months",1,"RENT",85000,"Debt Consolidation","NJ",14.08,"None",32282.28333,680,2,0,15,"One",22205,88.8,28,129,"One","0"
5000,"36 Months",4,"MORTGAGE",65000,"Debt Consolidation","FL",1.62,"One",34188.11597,730,0,22,3,"None",3005,50.1,14,78,"None","0"
10000,"36 Months",4,"RENT",23000,"Debt Consolidation","MN",5.17,"None",35612.42639,680,1,39,7,"None",4757,18.3,20,0,"None","0"
4500,"36 Months",4,"RENT",30555,"Debt Consolidation","WA",4.32,"None",34928.17708,690,1,0,4,"One",3371,88.7,14,790,"One","0"
10000,"36 Months",4,"RENT",43000,"Credit Card","NJ",10.72,"None",35137.14028,715,3,0,12,"None",11497,67.2,29,0,"None","0"
15000,"36 Months",0.5,"RENT",59880,"Other","NY",0,"None",33082.10278,795,1,0,7,"None",0,0,12,100,"None","0"
12000,"36 Months",1,"RENT",80004,"Other","NY",9.66,"None",35294.42431,745,0,0,19,"None",1022,2.9,42,0,"None","0"
18000,"36 Months",10,"MORTGAGE",1e+05,"Credit Card","IL",6.24,"None",33735.41042,690,0,82,13,"None",14838,41.2,55,1000,"None","0"
4700,"36 Months",2,"OWN",19200,"Debt Consolidation","NJ",8.56,"One",38105.07778,675,0,18,3,"None",1089,90.7,12,946,"None","0"
10000,"36 Months",10,"RENT",60000,"Debt Consolidation","NH",24.94,"None",33185.50625,730,0,0,9,"None",21765,49.4,13,112,"None","0"
3200,"60 Months",4,"RENT",39000,"Debt Consolidation","FL",14.83,"None",36706.26597,665,3,43,6,"One",1767,98.2,16,0,"None","0"
8000,"36 Months",5,"RENT",2e+05,"Debt Consolidation","NY",9.84,"None",36879.375,720,0,0,16,"None",16165,89.3,35,53,"None","0"
3600,"36 Months",3,"RENT",31200,"Major Purchase","SC",12.54,"None",31624.1625,790,0,0,7,"None",2062,21,10,163,"None","0"
